PKNC_1,PKNC_2,PKNC_3,PKNC_4,PKNC_5,PKNC_6,PKNC_7,PKNC_8,PKNC_9,PKNC_10,PKNC_11,PKNC_12,PKNC_13,PKNC_14,PKNC_15,PKNC_16,PKNC_17,PKNC_18,PKNC_19,PKNC_20,PKNC_21
0.02971531,0.05943063,0.02971531,0,0.05943063,0.02971531,0.02971531,0.02971531,0.02971531,0.05943063,0.02971531,0.05943063,0.02971531,0,0.05943063,0,0.08175515,0.09689403,0.09113546,0.10030052,0.09503922
0,0.02997594,0,0.05995189,0.02997594,0,0.02997594,0.05995189,0.02997594,0.08992783,0.05995189,0,0.02997594,0.02997594,0.08992783,0,0.08560393,0.0958158,0.07406022,0.1045786,0.10037446
0,0.030361,0.030361,0.06072199,0.06072199,0,0.030361,0.06072199,0.030361,0.12144399,0,0,0.030361,0.030361,0.06072199,0,0.08958669,0.0915328,0.0635522,0.10926699,0.09956339
0.02969081,0.08907243,0.02969081,0,0.05938162,0.02969081,0.02969081,0.02969081,0.02969081,0.05938162,0.02969081,0.02969081,0.02969081,0,0.05938162,0,0.08545128,0.09277556,0.0924386,0.10174716,0.09315284
0,0.03056694,0.03056694,0.06113387,0.06113387,0,0.03056694,0.06113387,0.03056694,0.09170081,0.03056694,0,0.03056694,0.03056694,0.06113387,0,0.08815679,0.09493489,0.06435109,0.10434759,0.09800479
0.02951526,0.02951526,0.02951526,0,0.02951526,0.05903053,0.02951526,0.08854579,0,0.05903053,0,0.05903053,0.02951526,0.02951526,0.05903053,0,0.08165988,0.09322822,0.0946631,0.10702606,0.09214798
0,0,0.03004935,0.03004935,0,0.06009871,0.03004935,0.06009871,0.03004935,0.03004935,0.06009871,0.06009871,0.03004935,0.03004935,0.06009871,0.03004935,0.07802838,0.10425415,0.08724841,0.09486717,0.09471351
0,0.05938431,0,0.02969215,0.02969215,0.11876862,0.05938431,0.05938431,0.02969215,0.02969215,0,0,0.02969215,0.05938431,0,0.02969215,0.08131794,0.09911882,0.08442327,0.10192848,0.09875271
0,0.0309421,0,0.0309421,0.0309421,0.12376841,0.0618842,0.0928263,0,0.0309421,0,0,0.0309421,0.0928263,0,0.0309421,0.0772225,0.09736573,0.0776042,0.09425025,0.09659951
0.03089859,0.09269578,0,0,0.06179719,0.03089859,0.06179719,0.03089859,0.03089859,0.03089859,0.06179719,0.06179719,0,0,0.06179719,0,0.08987857,0.0877055,0.07498389,0.09258936,0.09866798
0,0.03040825,0,0.03040825,0.03040825,0.12163301,0.03040825,0.09122475,0,0.0608165,0,0,0.03040825,0.09122475,0,0.03040825,0.07732754,0.09463084,0.0778943,0.09961792,0.10318088
0,0,0.02941236,0.02941236,0,0.05882471,0.05882471,0.02941236,0.02941236,0.02941236,0.05882471,0.05882471,0.02941236,0.05882471,0.02941236,0.02941236,0.07928606,0.10543623,0.09927429,0.10400419,0.0825768
0.08695181,0.05796787,0.02898394,0,0.02898394,0.08695181,0.05796787,0.02898394,0.05796787,0.05796787,0,0,0,0.02898394,0,0,0.08081022,0.09732477,0.09486829,0.1045217,0.10076416
0,0,0.091775,0.03059167,0.03059167,0,0,0.06118333,0,0.06118333,0.03059167,0.06118333,0.06118333,0.03059167,0.06118333,0.03059167,0.08298095,0.09563636,0.07006729,0.10578466,0.09488075
0,0,0.05781495,0.02890748,0.02890748,0,0.02890748,0.05781495,0,0.08672243,0.02890748,0.02890748,0.05781495,0.02890748,0.05781495,0.02890748,0.08490042,0.09735108,0.08298117,0.11554873,0.09888402
0,0.03234399,0.03234399,0.03234399,0.03234399,0.03234399,0,0.06468797,0.03234399,0.03234399,0.12937594,0.03234399,0.03234399,0.03234399,0.06468797,0,0.06905652,0.09072448,0.07716126,0.08602838,0.09483762
0,0.03295979,0.13183917,0,0.03295979,0,0.03295979,0,0.09887938,0.03295979,0.16479896,0.03295979,0,0,0.03295979,0,0.07544805,0.07315212,0.07194875,0.08924741,0.09692742
0.08254546,0.02751515,0.05503031,0.02751515,0.05503031,0.02751515,0,0.02751515,0.02751515,0.05503031,0.02751515,0,0.02751515,0,0.02751515,0.02751515,0.07712577,0.11647852,0.09492917,0.09811474,0.11807901
0.03243049,0,0.06486098,0,0,0.12972196,0.03243049,0.06486098,0.06486098,0,0.12972196,0,0,0.06486098,0,0,0.06181706,0.08885847,0.09242605,0.08126473,0.09188489
0,0,0.07218203,0,0,0.14436406,0,0.10827305,0.03609102,0,0.14436406,0.03609102,0,0.10827305,0,0,0.05482798,0.077612,0.07622963,0.06211607,0.07957604
0.0314486,0,0.0628972,0,0,0.12579439,0.0314486,0.0628972,0.0628972,0.0314486,0.09434579,0,0,0.0628972,0,0,0.06041575,0.0894998,0.09986915,0.0867252,0.09741534
0,0.03232083,0.03232083,0.03232083,0.03232083,0.03232083,0,0.06464165,0,0.03232083,0.06464165,0.06464165,0.03232083,0.03232083,0.09696248,0.03232083,0.07706693,0.09053103,0.07756362,0.08567832,0.08738526
0,0.03210409,0.09631226,0,0.03210409,0,0.03210409,0,0.09631226,0.06420818,0.16052044,0.03210409,0,0,0.03210409,0,0.07682046,0.07981378,0.07214822,0.09133491,0.10200904
0,0.05849592,0.02924796,0.02924796,0.08774388,0.20473573,0.02924796,0,0.02924796,0,0,0,0,0.02924796,0,0.02924796,0.06147381,0.09803913,0.11120459,0.11114671,0.09167245
0.02794613,0.05589226,0.02794613,0,0.02794613,0.02794613,0,0.08383838,0.02794613,0.05589226,0,0,0.02794613,0,0.05589226,0.08383838,0.08203558,0.12241921,0.10685911,0.09532808,0.09032772
0,0.08893999,0,0.02964666,0.05929333,0.14823332,0.02964666,0.02964666,0.05929333,0,0,0,0,0.05929333,0,0.02964666,0.06814846,0.09519738,0.10465389,0.09697048,0.10138984
0,0.03291555,0.1316622,0.03291555,0.03291555,0,0.03291555,0,0.09874665,0.03291555,0.1316622,0.03291555,0.03291555,0,0,0,0.0711638,0.06994247,0.0801441,0.08645648,0.09981325
0.05993586,0.02996793,0.02996793,0,0.02996793,0,0,0.11987172,0,0.05993586,0,0.02996793,0.02996793,0.05993586,0.02996793,0.05993586,0.07906938,0.10843562,0.10552088,0.08895612,0.07859527
0,0.03260662,0.03260662,0.03260662,0.03260662,0.03260662,0,0.06521323,0.03260662,0.03260662,0.16303308,0.03260662,0.03260662,0.03260662,0.03260662,0,0.06610914,0.08760385,0.07828075,0.08887466,0.09221252
0,0,0.02861823,0.02861823,0.05723646,0.17170937,0,0.02861823,0.02861823,0.02861823,0,0.02861823,0,0.02861823,0.05723646,0.02861823,0.0610331,0.09067333,0.11324935,0.12084318,0.09907294
0,0.05768942,0,0.05768942,0.05768942,0.17306825,0.02884471,0,0.02884471,0,0,0,0,0.05768942,0,0.05768942,0.06944118,0.10433489,0.12092152,0.10169524,0.08440243
0,0,0.05917092,0.02958546,0.02958546,0,0,0.05917092,0,0.08875639,0.02958546,0.05917092,0.05917092,0.02958546,0.05917092,0.02958546,0.082187,0.0970013,0.07995011,0.10965869,0.09866457
0,0.06193453,0.03096726,0.03096726,0.06193453,0.12386906,0,0.03096726,0.06193453,0,0.03096726,0.03096726,0,0.03096726,0.03096726,0.03096726,0.05862034,0.08969654,0.09194541,0.10316748,0.09915948
0,0.02973772,0.02973772,0.02973772,0.08921317,0.11895089,0,0.02973772,0.02973772,0.02973772,0,0.02973772,0,0.02973772,0.05947545,0.02973772,0.0684776,0.09657427,0.10340894,0.10495416,0.09130602
0.03093709,0,0.03093709,0,0,0.12374836,0.06187418,0.06187418,0.06187418,0.03093709,0.09281127,0,0,0.06187418,0,0,0.06620284,0.08978311,0.10009974,0.08417507,0.1028716
0.03255941,0,0.06511881,0,0,0.13023763,0.03255941,0.03255941,0.06511881,0,0.13023763,0.03255941,0,0.06511881,0,0,0.06291405,0.09474293,0.08533846,0.08186544,0.0890698
0.05313166,0.05313166,0,0.05313166,0.05313166,0,0.02656583,0,0.07969749,0.02656583,0.02656583,0,0,0,0.05313166,0.05313166,0.08230134,0.10576262,0.11912249,0.11052653,0.10410205
0,0.03022887,0.03022887,0.03022887,0.06045773,0.12091547,0.03022887,0.03022887,0.03022887,0,0.03022887,0.03022887,0,0.06045773,0.03022887,0.03022887,0.06530304,0.09824481,0.09881663,0.10117091,0.09234502
0,0.03028794,0.03028794,0.03028794,0.06057588,0.06057588,0,0.06057588,0,0.06057588,0.03028794,0.03028794,0.03028794,0.03028794,0.06057588,0.03028794,0.06997499,0.10355427,0.09192592,0.09373329,0.09562864
0,0.03280006,0.13120025,0,0.03280006,0,0.03280006,0,0.09840018,0.03280006,0.13120025,0.03280006,0.03280006,0,0.03280006,0,0.07145617,0.07373476,0.07559556,0.08959112,0.09922128
0.0268723,0,0,0.0268723,0,0.0268723,0.0268723,0.05374459,0.05374459,0.0268723,0.13436148,0,0,0.0268723,0.05374459,0.0268723,0.067448,0.09866372,0.12348522,0.11531275,0.11138899
0,0,0.0270227,0.0270227,0.0270227,0.0270227,0.0270227,0.08106809,0,0.08106809,0.0270227,0,0.0270227,0.05404539,0.0270227,0.05404539,0.08777307,0.10156076,0.09546532,0.11806122,0.11073111
0,0.02975205,0.02975205,0.02975205,0.05950411,0.05950411,0,0.05950411,0,0.05950411,0.02975205,0.02975205,0.02975205,0.02975205,0.05950411,0.02975205,0.07578498,0.10662418,0.09051221,0.09710669,0.09443496
0.02983176,0,0.05966352,0,0,0.11932705,0.02983176,0.02983176,0.05966352,0,0.11932705,0.02983176,0,0.05966352,0,0,0.0599504,0.08914734,0.10222657,0.10537621,0.10632776
0,0,0.03441081,0,0,0.13764325,0,0.10323243,0.03441081,0,0.13764325,0.03441081,0,0.10323243,0.03441081,0,0.05640291,0.08265325,0.07389126,0.07004077,0.0976172
0,0,0,0.02811397,0,0.02811397,0.02811397,0.11245587,0,0.05622793,0.02811397,0,0.02811397,0.05622793,0.02811397,0.11245587,0.08028415,0.09747621,0.10524031,0.10512246,0.10582547
0.05298564,0.02649282,0,0.05298564,0.02649282,0,0.02649282,0,0.05298564,0.02649282,0.13246409,0,0,0,0.05298564,0.02649282,0.07641996,0.10816578,0.12149064,0.10655035,0.11050254
0.03259809,0.03259809,0.09779426,0.03259809,0.09779426,0,0,0.03259809,0.06519617,0.06519617,0,0.03259809,0,0,0.09779426,0,0.08398828,0.08921173,0.08251103,0.08983244,0.06769097
0.03221128,0.03221128,0.09663385,0.03221128,0.06442257,0,0,0,0.06442257,0.06442257,0,0.06442257,0.03221128,0,0.09663385,0,0.08275601,0.09179117,0.07577358,0.08768611,0.08219002
0.03031717,0,0.06063435,0,0,0.09095152,0.03031717,0.03031717,0.06063435,0,0.12126869,0.03031717,0,0.09095152,0,0,0.0638576,0.09059791,0.09722718,0.09883117,0.10377703
0.03232919,0.03232919,0.09698758,0.03232919,0.06465839,0,0,0.03232919,0.06465839,0.06465839,0,0.06465839,0,0,0.09698758,0,0.08487656,0.0915524,0.08174957,0.09240488,0.0674911
0.05665475,0.02832738,0.02832738,0,0.02832738,0,0,0.05665475,0,0.05665475,0,0.02832738,0.02832738,0.02832738,0.05665475,0.11330951,0.07658895,0.12818548,0.12532669,0.09300621,0.06699988
0,0.06498367,0.03249183,0,0.03249183,0.12996734,0.03249183,0.03249183,0.06498367,0.03249183,0.03249183,0.03249183,0,0.03249183,0.06498367,0,0.07158886,0.08174789,0.07793556,0.08943562,0.09443904
0,0.0617376,0.0308688,0.0308688,0.0617376,0.1234752,0,0.0308688,0.0308688,0,0.0308688,0.0308688,0,0.0617376,0.0308688,0.0308688,0.06291072,0.09146927,0.09313941,0.1017036,0.09513861
0.03295877,0.03295877,0.09887631,0.03295877,0.06591754,0,0,0,0.06591754,0.03295877,0,0.09887631,0.03295877,0,0.09887631,0,0.07881693,0.08881185,0.07342443,0.08358037,0.08210858
0.05069146,0.02534573,0,0.05069146,0.02534573,0,0.02534573,0,0.0760372,0.02534573,0.0760372,0,0,0,0.05069146,0.05069146,0.07680717,0.10696872,0.12801081,0.12213025,0.10985987
0.02860713,0.05721427,0.02860713,0.02860713,0.05721427,0,0.02860713,0,0.0858214,0.02860713,0.05721427,0.02860713,0,0,0.05721427,0.02860713,0.07862919,0.09702743,0.09008632,0.10305562,0.11627305
0.0835511,0.05570073,0,0,0.02785037,0.02785037,0,0.0835511,0.02785037,0.02785037,0,0,0.02785037,0,0.05570073,0.0835511,0.07494667,0.11829396,0.09588751,0.09437775,0.11518754
0,0.03063099,0.03063099,0.03063099,0.06126198,0.09189297,0,0.06126198,0,0.03063099,0.03063099,0.03063099,0.03063099,0.03063099,0.06126198,0.03063099,0.06876221,0.09883876,0.09248292,0.09411461,0.09444369
0.08614476,0.05742984,0.02871492,0.02871492,0.02871492,0.02871492,0,0.05742984,0.02871492,0.02871492,0,0,0.05742984,0,0.05742984,0.02871492,0.07703411,0.1070395,0.0892766,0.09366131,0.11611992
0.03075921,0,0,0.03075921,0,0.09227762,0.03075921,0.09227762,0.03075921,0.03075921,0.12303683,0,0,0.06151841,0.03075921,0,0.06627259,0.09466969,0.09808641,0.08565363,0.10165195
0.06108757,0.03054378,0.03054378,0,0.03054378,0,0,0.09163135,0,0.03054378,0,0.03054378,0.03054378,0.06108757,0.06108757,0.09163135,0.07612719,0.11337963,0.09387697,0.08849206,0.07833604
0.08279563,0.05519709,0.02759854,0.02759854,0.02759854,0.02759854,0,0.05519709,0.02759854,0.02759854,0.02759854,0,0.05519709,0,0.02759854,0.02759854,0.07227832,0.11003928,0.09410481,0.10121671,0.1255871
0,0.03261244,0.06522488,0.03261244,0.09783732,0.06522488,0,0.03261244,0.06522488,0.06522488,0,0.03261244,0,0,0.09783732,0,0.08081056,0.08489417,0.08598835,0.09094501,0.07033802
0.05812488,0.05812488,0.02906244,0,0.02906244,0,0,0.08718731,0,0.05812488,0,0,0.05812488,0.02906244,0.02906244,0.08718731,0.07952067,0.13221458,0.12515655,0.0869371,0.05304721
0,0.06000711,0,0.03000356,0.09001067,0.2100249,0.03000356,0,0.03000356,0,0,0,0,0.06000711,0,0.03000356,0.06538378,0.09429398,0.10709594,0.09601659,0.09714569
0.03296533,0.03296533,0.098896,0.03296533,0.06593067,0,0,0,0.06593067,0.03296533,0,0.098896,0.03296533,0,0.098896,0,0.07883264,0.09264311,0.07055634,0.08120586,0.08338603
0,0,0,0,0,0.0303551,0.0303551,0.12142041,0,0.06071021,0,0.0303551,0,0.09106531,0.06071021,0.12142041,0.085506,0.10676213,0.10860917,0.0869394,0.06579146
0.03174329,0,0.06348659,0,0,0.09522988,0.03174329,0.06348659,0.06348659,0,0.12697317,0.03174329,0,0.06348659,0,0,0.06621361,0.08697726,0.09155771,0.086472,0.09740014
0.05918093,0.05918093,0.02959047,0,0.05918093,0,0,0.0887714,0,0.05918093,0,0,0.05918093,0,0.02959047,0.0887714,0.07806723,0.12526374,0.11807597,0.09082475,0.05513991
0,0.03095294,0.06190588,0,0.03095294,0.03095294,0.03095294,0.03095294,0.06190588,0.06190588,0.1547647,0.03095294,0,0,0.03095294,0,0.07818922,0.09055824,0.08142847,0.09546801,0.09720315
0.05176475,0.02588237,0,0.05176475,0.02588237,0,0.02588237,0,0.05176475,0.02588237,0.10352949,0,0,0,0.05176475,0.05176475,0.07749442,0.10477621,0.11654155,0.11115883,0.12414626
0.02844763,0.05689526,0.02844763,0.02844763,0.05689526,0,0.02844763,0,0.05689526,0.02844763,0.05689526,0.02844763,0,0,0.08534289,0.02844763,0.08147994,0.09648644,0.09309213,0.1033694,0.11351474
0,0,0.06167885,0,0.06167885,0.03083943,0.03083943,0.03083943,0.03083943,0.06167885,0.15419713,0.03083943,0,0.03083943,0.03083943,0,0.07883051,0.09028022,0.08556931,0.09753394,0.09267636
0,0.03331221,0.13324883,0.03331221,0.03331221,0,0.03331221,0,0.09993662,0.03331221,0.13324883,0,0.06662441,0,0,0,0.06792051,0.06563361,0.08037289,0.08858611,0.09786714
0.02819811,0.05639622,0.02819811,0,0.02819811,0.02819811,0,0.08459434,0,0.05639622,0,0,0.05639622,0,0.02819811,0.11279245,0.07917364,0.12643641,0.11231661,0.09195308,0.08255425
0.03203249,0.03203249,0.09609746,0.03203249,0.09609746,0,0,0,0.06406497,0.06406497,0,0.06406497,0.03203249,0,0.06406497,0,0.08294429,0.08946759,0.07743853,0.08677379,0.08679107
0,0.03214013,0.1285605,0.03214013,0.03214013,0,0.03214013,0,0.09642038,0.03214013,0.09642038,0,0.06428025,0,0,0.03214013,0.06341112,0.0652789,0.08196052,0.0970463,0.11378088
0,0.03211237,0.03211237,0.03211237,0.03211237,0.03211237,0,0.06422473,0.03211237,0.03211237,0.06422473,0.06422473,0.03211237,0.03211237,0.06422473,0.03211237,0.07461993,0.09094431,0.08168553,0.08828068,0.08644695
0.02790912,0.05581824,0.02790912,0.02790912,0.05581824,0,0.02790912,0,0.05581824,0.02790912,0.02790912,0.02790912,0,0,0.08372736,0.05581824,0.07853907,0.10436156,0.0999774,0.10096393,0.11379385
0,0.03327443,0.06654886,0.03327443,0.06654886,0.0998233,0,0.03327443,0.06654886,0.03327443,0,0.03327443,0,0.03327443,0.0998233,0,0.06948568,0.08068681,0.08411933,0.09233061,0.07443779
0.03168799,0,0.12675195,0.03168799,0.09506396,0,0,0,0.03168799,0.09506396,0,0.06337598,0.03168799,0,0.06337598,0,0.08852371,0.09549588,0.06770926,0.08929296,0.0885944
0.05875279,0.08812919,0.0293764,0,0.0293764,0,0,0.08812919,0,0.05875279,0,0,0.05875279,0,0.0293764,0.08812919,0.08337624,0.12035656,0.10909277,0.09288608,0.06551323
0.08224862,0.05483241,0.02741621,0.02741621,0.02741621,0.02741621,0,0.05483241,0.02741621,0.02741621,0.02741621,0,0.05483241,0,0.02741621,0.02741621,0.06970691,0.10719716,0.09914672,0.1057001,0.12475738
0,0,0.02685153,0.02685153,0.02685153,0,0.02685153,0.08055459,0,0.10740612,0.02685153,0,0.02685153,0.05370306,0.02685153,0.05370306,0.09022491,0.09622403,0.09043273,0.12009202,0.11969876
0.03115275,0,0.09345824,0.03115275,0.03115275,0,0,0.0623055,0,0.0623055,0,0.0623055,0.0623055,0.03115275,0.0623055,0.03115275,0.08124338,0.09479581,0.06299173,0.10088002,0.0993396
0.08230523,0.02743508,0.05487015,0.02743508,0.05487015,0.02743508,0,0.02743508,0.02743508,0.05487015,0.02743508,0,0.02743508,0,0.02743508,0.02743508,0.07611165,0.11483076,0.1007089,0.09551596,0.11900134
0.03301154,0.03301154,0.09903462,0.03301154,0.06602308,0,0,0.03301154,0.06602308,0.03301154,0,0.06602308,0.03301154,0,0.09903462,0,0.0770788,0.08772977,0.07687466,0.08784588,0.07626317
0.03109516,0,0.06219033,0,0,0.06219033,0.03109516,0.06219033,0.06219033,0,0.12438065,0.03109516,0,0.09328549,0,0,0.06405815,0.08965653,0.09694303,0.09071905,0.0989103
0.05152637,0.05152637,0,0.05152637,0.02576318,0,0.02576318,0,0.07728955,0.02576318,0.05152637,0,0,0,0.05152637,0.05152637,0.0811201,0.11161921,0.1213869,0.11651652,0.10561995
0,0.05775703,0,0.05775703,0.08663554,0.14439257,0.02887851,0,0.02887851,0,0,0,0,0.05775703,0,0.05775703,0.07633585,0.10902094,0.11291074,0.09055798,0.09136123
0,0,0.03362931,0,0,0.13451725,0,0.10088794,0.03362931,0,0.13451725,0.03362931,0,0.10088794,0.03362931,0,0.05512195,0.08490743,0.07629819,0.0779055,0.10043928
0,0,0,0,0,0.02891024,0.02891024,0.11564095,0,0.08673072,0.02891024,0.02891024,0,0.05782048,0.05782048,0.08673072,0.08304916,0.09989026,0.11147103,0.10021384,0.08499142
0.08326974,0.05551316,0.05551316,0.02775658,0.05551316,0.02775658,0,0.02775658,0.02775658,0.02775658,0.02775658,0,0.02775658,0,0.02775658,0.02775658,0.0707339,0.11591784,0.10188907,0.09572068,0.11612007
0,0,0.0269633,0.0269633,0.0269633,0,0.0269633,0.08088989,0,0.10785318,0.0269633,0,0.0269633,0.0269633,0.05392659,0.05392659,0.09026728,0.09746033,0.08779786,0.12311098,0.11602423
0.03208778,0.03208778,0.1283511,0.03208778,0.09626333,0,0,0,0.03208778,0.06417555,0,0.06417555,0.03208778,0,0.06417555,0,0.08239255,0.09443888,0.07339751,0.08525023,0.08694088
0.02887556,0.05775113,0.02887556,0,0.02887556,0.02887556,0,0.11550225,0,0.05775113,0,0,0.05775113,0,0.02887556,0.08662669,0.08107576,0.11998016,0.10973837,0.09581294,0.07363264
0,0,0.03267251,0,0,0.13069003,0.03267251,0.09801752,0,0.03267251,0.09801752,0.03267251,0,0.09801752,0.03267251,0,0.06424987,0.08772307,0.08720907,0.07952852,0.09318435
0.03200571,0.03200571,0.06401143,0.03200571,0.09601714,0.03200571,0,0.03200571,0.06401143,0.06401143,0,0.03200571,0,0,0.09601714,0,0.08506608,0.09389407,0.07827285,0.09385484,0.07280929
0,0.03067189,0.03067189,0.03067189,0.06134378,0.09201567,0,0.06134378,0,0.06134378,0,0.03067189,0.03067189,0.03067189,0.06134378,0.03067189,0.06931272,0.10007347,0.09201744,0.09365752,0.09284483
0.05391741,0.05391741,0.0269587,0.05391741,0.05391741,0,0.0269587,0,0.05391741,0.0269587,0.0269587,0,0,0,0.05391741,0.05391741,0.07748281,0.1037265,0.11008805,0.11162746,0.11181849
0.06038993,0,0,0,0.03019496,0.03019496,0,0.09058489,0,0.03019496,0,0.03019496,0,0.09058489,0.06038993,0.12077986,0.07275318,0.11146746,0.11059096,0.09535435,0.06632467
0,0,0,0.02723725,0,0.02723725,0.02723725,0.08171176,0,0.08171176,0.02723725,0,0.02723725,0.05447451,0.05447451,0.08171176,0.08286194,0.10792404,0.11579757,0.10902118,0.09412469
0,0.0316279,0.0316279,0.0316279,0.06325581,0.09488371,0,0.0316279,0.06325581,0.0316279,0,0.0316279,0,0.0316279,0.09488371,0.0316279,0.07098509,0.08789328,0.0921427,0.10103055,0.0786461
0.05033797,0.02516898,0,0.05033797,0.02516898,0,0.02516898,0,0.05033797,0.05033797,0.07550695,0,0,0,0.05033797,0.05033797,0.07636528,0.10953987,0.12369745,0.11447387,0.12288182
0.02979729,0,0.05959459,0,0,0.08939188,0.02979729,0.05959459,0.05959459,0,0.11918917,0.02979729,0,0.05959459,0,0,0.06421672,0.08904434,0.10054658,0.10134792,0.10849316
0,0,0.03305423,0,0,0.13221691,0,0.09916268,0.03305423,0.03305423,0.09916268,0.03305423,0,0.09916268,0.03305423,0,0.05776749,0.08429131,0.08439525,0.08089107,0.0976788
0,0.06028408,0,0.03014204,0.06028408,0.21099427,0.03014204,0.03014204,0.03014204,0,0,0,0,0.06028408,0,0.03014204,0.06572126,0.09624832,0.09962727,0.09276246,0.103084
0,0.0305603,0.0305603,0.06112061,0.06112061,0.09168091,0,0.0305603,0.0305603,0.0305603,0,0.0305603,0,0.0305603,0.09168091,0.0305603,0.06770749,0.08412816,0.09812204,0.10802862,0.09192824
0.02886347,0.08659041,0.02886347,0,0.02886347,0.02886347,0,0.08659041,0,0.05772694,0,0,0.05772694,0,0.02886347,0.08659041,0.08145533,0.12506816,0.10569968,0.09432551,0.07390885
0.03098372,0,0,0,0.03098372,0.03098372,0,0.1239349,0,0.03098372,0,0.03098372,0,0.09295117,0.06196745,0.1239349,0.07848518,0.11011663,0.10390339,0.08880565,0.0609821
0.05501652,0.05501652,0,0,0.02750826,0.02750826,0,0.08252478,0.02750826,0.05501652,0,0,0.02750826,0,0.05501652,0.08252478,0.0819304,0.12253754,0.10342729,0.09357608,0.10338001
0,0.05992894,0,0.02996447,0.05992894,0.20975128,0.02996447,0.02996447,0.02996447,0,0,0,0,0.05992894,0,0.02996447,0.06097417,0.0926026,0.10528332,0.09930277,0.10247671
0,0.02973627,0.02973627,0.02973627,0.02973627,0.11894509,0.02973627,0.02973627,0.05947255,0,0.02973627,0.02973627,0,0.05947255,0.02973627,0.02973627,0.06807319,0.09734421,0.11004438,0.09844511,0.09084021
0.02831385,0.0566277,0.02831385,0,0.02831385,0.02831385,0,0.08494155,0,0.0566277,0,0,0.0566277,0,0.0566277,0.08494155,0.08082113,0.12071115,0.10454514,0.09264899,0.09162428
0,0,0.05723437,0.02861719,0.02861719,0,0.02861719,0.05723437,0,0.11446874,0.02861719,0.02861719,0.02861719,0.02861719,0.05723437,0.02861719,0.0903021,0.09129533,0.08537918,0.1109389,0.10697513
0.02950414,0.08851243,0.02950414,0.02950414,0.05900829,0.02950414,0.02950414,0,0.05900829,0.02950414,0.02950414,0.02950414,0,0,0.05900829,0.02950414,0.07753027,0.09728434,0.09157668,0.10170892,0.10082522
0,0.05704236,0,0.05704236,0.08556354,0.17112707,0.02852118,0,0.02852118,0,0,0,0,0.02852118,0,0.05704236,0.06788081,0.10754102,0.11956523,0.10140097,0.09023075
0,0.02907642,0.02907642,0.02907642,0.05815283,0.14538209,0,0.02907642,0.02907642,0.02907642,0,0.02907642,0,0.02907642,0.05815283,0.02907642,0.06545012,0.09623162,0.11162669,0.11339122,0.08992484
0,0,0,0,0.03086504,0.03086504,0,0.12346016,0,0.06173008,0,0.03086504,0,0.09259512,0.06173008,0.12346016,0.08149977,0.11288306,0.10235644,0.0848616,0.06282839
0,0.0325227,0.06504541,0.0325227,0.06504541,0.09756811,0,0.0325227,0.06504541,0.06504541,0,0.0325227,0,0,0.09756811,0,0.07380016,0.08132089,0.08790524,0.09868737,0.07287766
0.05986075,0.02993038,0,0,0.02993038,0.02993038,0,0.1197215,0,0.02993038,0,0.02993038,0,0.05986075,0.05986075,0.08979113,0.07210811,0.11037186,0.10805005,0.09526131,0.07546192
0,0.05837342,0,0.05837342,0.08756013,0.20430697,0.02918671,0,0.02918671,0,0,0,0,0.02918671,0,0.02918671,0.064805,0.10109471,0.11417266,0.10223058,0.09233625
0,0.05771483,0,0.02885741,0.05771483,0.2020019,0.02885741,0,0.02885741,0,0,0,0,0.05771483,0,0.05771483,0.06486456,0.09827655,0.11391448,0.10939531,0.09411564
0.0602935,0.03014675,0.03014675,0,0.03014675,0,0,0.120587,0,0.03014675,0,0.03014675,0.03014675,0.0602935,0.03014675,0.09044025,0.07460671,0.11894879,0.10646813,0.08473711,0.07259778
0.05850893,0.02925446,0.02925446,0,0.02925446,0,0,0.08776339,0,0.02925446,0,0.02925446,0.02925446,0.02925446,0.05850893,0.11701786,0.07435935,0.12046561,0.11643893,0.08763486,0.07452089
0.06037001,0.03018501,0,0,0.03018501,0,0,0.12074003,0,0.03018501,0,0.03018501,0,0.06037001,0.06037001,0.12074003,0.07206232,0.1076302,0.10206325,0.09538916,0.07952493
0.05686605,0.02843303,0.02843303,0,0.02843303,0,0,0.08529908,0,0.05686605,0,0.02843303,0.02843303,0.02843303,0.02843303,0.11373211,0.08296364,0.12628141,0.12560513,0.09487351,0.05848181
0,0,0,0.02700929,0,0.02700929,0.02700929,0.08102786,0,0.08102786,0.02700929,0,0.02700929,0.05401857,0.05401857,0.08102786,0.07799145,0.10826042,0.11589908,0.10931852,0.10236336
